qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,66,6,56233.0,56233.0,79529.0,69555.5,99176376.0,59628.5,72932.0,78617.75,0.25
1,4,68,6,60370.0,52927.0,61035.0,57981.0,12120386.0,54912.0,60161.0,60370.0,0.25
2,4,69,6,58377.0,54543.0,61122.0,58489.66796875,4440302.0,58131.75,58377.0,59946.0,0.25
3,4,54,6,57915.0,37550.0,57915.0,47515.66796875,67804112.0,40820.25,45518.0,55883.5,0.2
4,4,66,6,103625.0,76268.0,103625.0,89043.8359375,114821736.0,81842.75,84719.0,99215.75,0.2
5,4,62,6,83675.0,72902.0,83675.0,77669.0,18778998.0,74960.0,75449.0,81668.75,0.25
6,4,59,6,75136.0,75136.0,82444.0,77763.5,8470429.0,75192.25,76523.5,80035.0,0.25
7,4,66,6,58771.0,55077.0,64034.0,59740.33203125,10210445.0,58207.0,58771.0,62520.25,0.25
8,4,66,6,73721.0,61428.0,76433.0,71654.1640625,22923032.0,72011.0,73316.0,73721.0,0.25
9,4,70,6,64965.0,64965.0,74374.0,69010.8359375,15798884.0,65207.5,67989.5,72847.5,0.25
10,4,71,6,70160.0,70160.0,86440.0,77118.8359375,40409792.0,70913.25,76368.5,82303.0,0.2
11,4,56,6,109315.0,87343.0,109951.0,99686.1640625,100692712.0,89800.25,101502.0,109315.0,0.1
12,4,66,6,89273.0,70048.0,89273.0,78071.1640625,64442568.0,72455.25,73900.5,85473.75,0.2
13,4,72,6,75828.0,75828.0,84121.0,79724.3359375,11104688.0,76656.5,79386.0,82755.25,0.0
14,4,59,6,56693.0,53825.0,56987.0,55748.66796875,1752026.25,54558.5,56508.5,56693.0,0.25
15,4,68,6,131786.0,124736.0,135366.0,131961.171875,12203204.0,131786.0,132628.0,134334.75,0.0
16,4,63,6,118094.0,91361.0,118094.0,105769.0,100645960.0,98354.5,104995.5,115519.25,0.1
17,4,66,6,130217.0,92082.0,130217.0,110835.1640625,210264208.0,101945.5,105367.0,124721.5,0.2
18,4,67,6,115489.0,56054.0,117645.0,91262.5,676527424.0,66914.5,98003.5,115489.0,0.1
19,4,64,6,70885.0,52197.0,70885.0,61979.66796875,46734360.0,58155.0,60164.0,68278.0,0.2
20,4,74,6,61369.0,60943.0,63626.0,61918.5,905587.25,61369.0,61401.0,62436.5,0.25
21,4,64,6,141263.0,99858.0,141263.0,121957.3359375,255759280.0,108678.25,121791.0,137498.0,0.05
22,4,74,6,85295.0,84744.0,94850.0,89338.6640625,18348900.0,85295.0,88953.0,93080.5,0.25
23,4,75,6,81299.0,44168.0,81299.0,66141.3359375,172656080.0,58887.5,66376.5,78271.75,0.2
24,4,70,6,95377.0,77414.0,95377.0,86194.3359375,49785540.0,80470.25,84719.0,93092.0,0.0
25,4,67,6,177030.0,119792.0,177030.0,148278.671875,549914688.0,128876.5,143532.5,172228.5,0.15
26,4,65,6,159545.0,118710.0,159545.0,136821.171875,279817056.0,123868.75,129877.5,153257.75,0.1
27,4,72,6,86493.0,56508.0,86493.0,73251.6640625,116545184.0,66739.5,72302.5,83339.75,0.2
28,4,64,6,86641.0,72927.0,86641.0,78969.8359375,30847578.0,75102.75,76441.5,84144.0,0.2
29,4,67,6,79822.0,68050.0,79822.0,74237.3359375,23071564.0,70136.0,73917.5,79110.5,0.15
30,4,65,6,126850.0,100363.0,126850.0,112371.3359375,131763152.0,101702.5,109410.5,124148.25,0.15
31,4,59,6,83212.0,78637.0,91907.0,84010.1640625,16591482.0,82099.0,83212.0,84826.75,0.2
32,4,60,6,87540.0,65973.0,87540.0,76703.5,70602096.0,70022.5,75027.0,84981.5,0.2
33,4,63,6,113525.0,103622.0,121689.0,112899.1640625,44208472.0,107443.25,113525.0,118094.75,0.15
34,4,60,6,63474.0,52807.0,63474.0,58897.83203125,14478446.0,56726.0,58762.5,62341.0,0.2
35,4,58,6,45924.0,37060.0,53729.0,45158.5,24682124.0,43300.0,45897.5,45924.0,0.25
36,4,73,6,60055.0,49529.0,72295.0,63510.83203125,62267976.0,60055.0,64125.5,70250.25,0.1
37,4,59,6,61907.0,6787.0,61907.0,32772.83203125,464473248.0,17785.5,24722.0,53449.75,0.2
38,4,60,6,107643.0,60555.0,107643.0,83224.0,328513792.0,71838.0,75939.5,100582.0,0.2
39,4,67,6,65440.0,43764.0,65440.0,55910.16796875,77275240.0,48148.25,56962.0,64582.5,0.15
40,4,74,6,127792.0,80908.0,127792.0,105306.8359375,291711968.0,97580.25,99019.0,120756.5,0.2
41,4,73,6,123803.0,92956.0,123803.0,109119.8359375,126715760.0,103037.0,105944.5,119488.5,0.2
42,4,70,6,73024.0,66340.0,77028.0,72762.5,10699017.0,72480.25,73024.0,74401.0,0.25
43,4,74,6,99432.0,77886.0,99432.0,89273.3359375,71559848.0,82073.25,88998.5,97669.75,0.15
44,4,65,6,71832.0,40586.0,71832.0,56683.83203125,131702096.0,50781.25,52720.0,67262.5,0.2
45,4,67,6,83739.0,56058.0,83739.0,68865.6640625,118867368.0,61425.0,64470.0,79152.75,0.2
46,4,65,6,82615.0,71984.0,82615.0,77176.5,21294328.0,72551.5,76923.5,81870.0,0.25
47,4,55,6,98412.0,64842.0,98412.0,82212.0,181814416.0,71438.25,80161.0,95914.25,0.15
48,4,59,6,64482.0,63331.0,72797.0,68097.5,16343348.0,64482.0,67869.0,71991.75,0.25
49,4,71,6,88733.0,80631.0,88733.0,86142.3359375,10194801.0,84029.0,87923.5,88665.0,0.15
50,4,71,6,62156.0,53994.0,62156.0,59935.33203125,8408935.0,59337.75,61305.0,61953.75,0.25
51,4,71,6,111559.0,79106.0,111559.0,93005.8359375,179240864.0,83705.25,86064.0,105758.25,0.05
52,4,60,6,145454.0,6584.0,145454.0,99898.0,2156852736.0,96298.75,103177.5,136036.25,0.2
53,4,65,6,108557.0,82643.0,108557.0,99340.0,77010568.0,96873.0,100059.5,106697.5,0.05
54,4,59,6,78297.0,63534.0,87901.0,80230.8359375,71453840.0,78297.0,82238.5,86927.0,0.25
55,4,63,6,162007.0,88594.0,162007.0,128666.8359375,754071872.0,108223.75,128004.5,154821.75,0.05
56,4,68,6,138831.0,134330.0,144956.0,139163.671875,11089492.0,137348.25,138831.0,140592.75,0.0
57,4,64,6,95558.0,46301.0,95558.0,76116.6640625,390455936.0,60730.25,80309.5,95091.0,0.15
58,4,62,6,99605.0,70261.0,99605.0,84278.5,140076896.0,73919.0,82381.5,95553.25,0.2
59,4,59,6,99941.0,74403.0,99941.0,90465.8359375,74252664.0,88426.75,90126.5,97785.0,0.05
60,4,54,6,114557.0,73948.0,114557.0,88630.6640625,337713312.0,74969.5,77218.5,105271.25,0.2
61,4,61,6,91026.0,62690.0,93632.0,84192.1640625,107806624.0,83094.75,87502.5,91026.0,0.15
62,4,71,6,131276.0,56774.0,131276.0,90950.3359375,994231040.0,63121.0,81944.5,123173.5,0.15
63,4,69,6,66901.0,62586.0,77927.0,69006.1640625,22373292.0,66901.0,67757.0,70485.0,0.25
64,4,74,6,95989.0,86031.0,99250.0,94463.8359375,16736099.0,94319.5,95818.0,95989.0,0.25
65,4,72,6,84330.0,58298.0,84330.0,67838.5,137031712.0,58964.75,60840.5,78497.0,0.2
66,4,58,6,62318.0,40486.0,64185.0,55358.5,96031632.0,47103.0,61189.0,62318.0,0.25
