qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,138,6,81997.0,43101.0,81997.0,65352.33203125,195423888.0,56786.5,65040.0,78435.5,0.1
1,4,135,6,51226.0,45729.0,52688.0,49972.16796875,4837423.0,49432.5,50403.5,51226.0,0.1
2,4,93,6,48778.0,48778.0,53683.0,50667.16796875,3285919.25,49128.75,50181.0,51846.75,0.0
3,4,131,6,35567.0,28301.0,35567.0,31271.666015625,9519489.0,28898.25,29766.5,34156.75,0.4
4,4,126,6,72825.0,52719.0,72825.0,64018.5,50708220.0,60424.0,62878.0,70623.25,0.1
5,4,105,6,71673.0,56641.0,71673.0,65660.6640625,33697748.0,61100.75,67395.0,70741.75,0.1
6,4,138,6,82807.0,70283.0,82807.0,78564.0,21803208.0,76029.5,79947.5,82743.5,0.0
7,4,133,6,50572.0,42627.0,51499.0,47829.16796875,11660203.0,44946.25,49118.5,50572.0,0.2
8,4,143,6,47286.0,44016.0,60097.0,52873.33203125,45994480.0,47286.0,52952.0,59607.25,0.2
9,4,126,6,75381.0,51629.0,75381.0,61212.5,102029512.0,54286.75,55413.5,70498.5,0.4
10,4,145,6,64728.0,57538.0,64728.0,61404.83203125,8155595.0,59106.0,61232.5,64283.75,0.0
11,4,125,6,61109.0,47001.0,61109.0,55812.16796875,28433148.0,52064.25,57297.0,60711.0,0.0
12,4,117,6,44904.0,39205.0,44904.0,43741.5,4236363.0,44095.0,44756.0,44904.0,0.5
13,4,119,6,45528.0,45528.0,51847.0,48582.16796875,5956798.5,46241.25,48775.0,50572.25,0.0
14,4,147,6,58544.0,25314.0,58544.0,42172.0,177777232.0,31266.25,39899.0,55715.25,0.3
15,4,133,6,79984.0,61508.0,79984.0,69365.8359375,63869800.0,62170.25,66424.5,77432.5,0.3
16,4,131,6,87264.0,72241.0,87264.0,82414.3359375,28520540.0,80246.0,84047.0,86942.75,0.0
17,4,148,6,112319.0,65366.0,112319.0,88163.5,336795264.0,75180.5,81929.0,106362.5,0.3
18,4,137,6,43343.0,24244.0,43343.0,33812.16796875,53953796.0,28239.75,32266.0,40958.75,0.2
19,4,151,6,62023.0,31351.0,62023.0,49691.33203125,128713824.0,41724.0,51883.0,59973.5,0.2
20,4,116,6,37956.0,37956.0,43411.0,40588.83203125,4193991.75,38674.75,40933.5,42016.25,0.3
21,4,141,6,81069.0,54229.0,81069.0,69003.6640625,124979864.0,58070.75,71282.0,79690.25,0.3
22,4,144,6,74174.0,53241.0,74174.0,67529.8359375,49880336.0,66518.5,68895.5,72909.0,0.1
23,4,139,6,41255.0,30714.0,41255.0,36151.0,17458432.0,32556.5,35816.5,40329.75,0.4
24,4,136,6,52763.0,39022.0,52763.0,46787.33203125,30751076.0,42451.5,46936.5,52316.25,0.3
25,4,142,6,123284.0,90761.0,123284.0,104278.0,186149344.0,94356.5,97511.0,116849.75,0.0
26,4,125,6,101176.0,62266.0,102340.0,88207.3359375,321186784.0,72352.0,99950.5,101176.0,0.2
27,4,146,6,54605.0,52452.0,55639.0,54165.66796875,976881.875,53703.25,54369.0,54605.0,0.0
28,4,129,6,70204.0,44751.0,70204.0,59463.5,108699088.0,51536.5,60066.5,69766.5,0.1
29,4,142,6,49900.0,42754.0,49900.0,46923.5,8467887.0,44527.25,47365.5,49772.5,0.3
30,4,112,6,79808.0,58614.0,79808.0,69257.3359375,66739000.0,63040.25,67933.0,76868.25,0.4
31,4,149,6,69259.0,48195.0,77145.0,65076.33203125,78673944.0,63182.0,66397.5,69259.0,0.1
32,4,95,6,61167.0,56239.0,63227.0,60129.83203125,5749915.5,58526.25,61167.0,61291.5,0.2
33,4,139,6,74681.0,56744.0,76453.0,70842.3359375,43389296.0,71055.75,73156.0,74681.0,0.4
34,4,141,6,40177.0,26337.0,43014.0,38877.83203125,32645612.0,40177.0,40582.0,42178.0,0.1
35,4,151,6,34347.0,31991.0,37415.0,34586.0,4770093.0,32652.0,34347.0,36583.5,0.3
36,4,142,6,39400.0,31091.0,45752.0,38556.66796875,24316350.0,35056.0,39400.0,41416.75,0.2
37,4,127,6,49820.0,35075.0,49820.0,42172.0,32401344.0,38290.0,40306.5,47506.25,0.0
38,4,102,6,85672.0,51753.0,85672.0,78700.1640625,150354256.0,80493.0,84917.0,85672.0,0.1
39,4,133,6,37349.0,32208.0,37349.0,35117.16796875,3699972.5,33684.0,35294.5,36881.0,0.2
40,4,148,6,79501.0,64909.0,79501.0,72347.3359375,29970024.0,68706.75,71075.5,77473.25,0.1
41,4,129,6,113087.0,76197.0,114744.0,96591.0,295955040.0,79929.25,98437.5,113087.0,0.0
42,4,136,6,88381.0,51793.0,88381.0,69121.1640625,248401232.0,54806.0,65783.5,85325.25,0.3
43,4,134,6,50195.0,50195.0,60137.0,54679.5,13681735.0,51242.0,54713.0,57353.75,0.4
44,4,149,6,44188.0,34982.0,44188.0,40605.5,15294220.0,37070.0,42456.0,43821.25,0.2
45,4,104,6,59749.0,44697.0,59749.0,50166.66796875,46217464.0,45036.25,46054.0,56325.25,0.1
46,4,148,6,83599.0,67048.0,83599.0,74745.3359375,45631776.0,68769.75,73200.0,81399.0,0.0
47,4,147,6,60386.0,46714.0,60386.0,55355.16796875,21840878.0,53675.0,55703.0,59395.25,0.1
48,4,133,6,62430.0,45955.0,63296.0,57008.83203125,39825816.0,53948.0,58223.5,62430.0,0.1
49,4,131,6,93469.0,60477.0,93469.0,77337.8359375,212968016.0,63180.25,77217.5,92163.0,0.0
50,4,134,6,61897.0,52703.0,61897.0,57366.16796875,12038339.0,54972.5,56585.5,60639.75,0.0
51,4,133,6,53001.0,53001.0,57619.0,55125.83203125,3192785.5,53345.0,55215.0,56541.25,0.1
52,4,95,6,6584.0,6584.0,39021.0,25462.0,188301664.0,12125.0,31646.0,36604.25,0.5
53,4,136,6,64244.0,64244.0,70579.0,67542.6640625,6539625.5,65077.25,67937.0,69810.5,0.0
54,4,124,6,97428.0,49843.0,97428.0,72195.6640625,352196192.0,58094.0,66226.0,90107.25,0.2
55,4,124,6,57017.0,53297.0,57645.0,56097.0,3128421.25,54737.0,57017.0,57476.0,0.2
56,4,148,6,122903.0,89107.0,122903.0,104356.6640625,188605824.0,93899.0,98785.5,117913.0,0.0
57,4,118,6,36107.0,30510.0,36107.0,33545.5,5330392.5,31341.5,33843.0,35807.5,0.5
58,4,129,6,52559.0,52559.0,58390.0,55338.33203125,5484419.0,53080.0,55228.5,57502.25,0.3
59,4,141,6,58613.0,38977.0,58613.0,48870.66796875,63250536.0,42005.75,47776.0,56943.75,0.1
60,4,136,6,65365.0,42453.0,65365.0,55934.83203125,95678032.0,46425.0,59548.0,64870.25,0.3
61,4,140,6,59721.0,53848.0,64776.0,59592.5,10215604.0,59123.25,59721.0,60354.0,0.2
62,4,156,6,66139.0,47150.0,66139.0,57126.33203125,47475236.0,53839.0,54856.0,63406.75,0.1
63,4,145,6,58136.0,57197.0,65128.0,59787.33203125,7692658.0,58136.0,58284.5,60878.75,0.0
64,4,125,6,95613.0,69484.0,95613.0,81760.0,105313024.0,74334.75,78194.5,91568.0,0.1
65,4,133,6,65057.0,35126.0,65057.0,52463.16796875,112269008.0,46656.75,52209.5,62080.75,0.1
66,4,128,6,53280.0,34242.0,53280.0,45007.16796875,70843240.0,36804.25,46880.5,53206.0,0.2
67,4,146,6,100708.0,65850.0,100708.0,81152.0,212495904.0,68187.75,76881.5,95196.25,0.2
68,4,115,6,62177.0,55257.0,64254.0,59225.33203125,13788962.0,55684.75,59019.0,62177.0,0.1
69,4,140,6,70479.0,64626.0,74052.0,69129.1640625,9242172.0,67018.25,69575.5,70479.0,0.0
70,4,147,6,99816.0,56839.0,99816.0,77003.8359375,328105184.0,60431.75,73090.0,95504.25,0.1
71,4,152,6,94346.0,69014.0,94346.0,82587.6640625,93981576.0,75325.5,81546.5,92252.5,0.1
72,4,135,6,58855.0,44120.0,58855.0,50079.33203125,41834464.0,44482.0,47116.0,56527.75,0.3
73,4,159,6,86626.0,64458.0,88947.0,77649.1640625,103566056.0,67695.0,80046.5,86626.0,0.2
74,4,138,6,57943.0,45271.0,58654.0,55696.33203125,22488826.0,56458.0,57943.0,58288.75,0.1
75,4,119,6,42694.0,28334.0,42694.0,38486.0,23768968.0,38109.25,39753.0,42053.75,0.2
76,4,149,6,88560.0,56951.0,91124.0,77327.1640625,205128016.0,63831.0,84525.0,88560.0,0.2
77,4,129,6,82669.0,52184.0,82669.0,63993.5,176655440.0,54227.75,56414.0,76189.25,0.0
78,4,129,6,60671.0,54337.0,60671.0,57368.33203125,6903398.0,54887.0,57008.5,60006.0,0.4
79,4,130,6,75281.0,52580.0,75281.0,66155.1640625,70523912.0,60567.75,67065.0,74169.75,0.3
80,4,120,6,78625.0,41998.0,78625.0,60024.0,227719712.0,45500.75,59392.5,74747.5,0.2
81,4,129,6,76464.0,56984.0,76464.0,64646.16796875,71512768.0,58003.75,60236.5,72581.5,0.1
82,4,129,6,46802.0,45201.0,52872.0,48024.83203125,5758147.5,46802.0,47519.0,48236.0,0.4
83,4,104,6,56630.0,56630.0,59661.0,57809.16796875,1503554.125,56630.0,57641.0,58652.0,0.0
84,4,139,6,53717.0,43323.0,53717.0,49042.33203125,13636697.0,47298.25,48238.5,52373.75,0.1
85,4,117,6,51029.0,46314.0,51029.0,49040.66796875,3339603.25,47658.0,49182.0,50835.75,0.4
86,4,119,6,87934.0,69557.0,87934.0,77603.6640625,58507416.0,71003.5,75058.0,85036.75,0.0
87,4,151,6,70174.0,58515.0,70174.0,66227.0,15809151.0,65089.0,66871.5,69544.25,0.0
88,4,155,6,66108.0,56926.0,66518.0,62356.83203125,15736098.0,59168.25,62746.5,66108.0,0.1
89,4,147,6,41842.0,26030.0,41842.0,36272.33203125,29806850.0,34172.0,37354.5,40795.0,0.1
90,4,149,6,56361.0,47219.0,56541.0,52644.5,15554203.0,49016.75,53702.5,56361.0,0.1
