qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,70,6,28120.0,28120.0,78365.0,60337.66796875,521197248.0,39465.5,75015.0,77175.25,0.25
1,4,73,6,94025.0,71041.0,94025.0,86246.6640625,80314680.0,80201.25,90768.0,93341.25,0.0
2,4,66,6,70804.0,25222.0,70804.0,55688.33203125,239625792.0,52225.5,57882.5,68470.0,0.2
3,4,67,6,67499.0,62176.0,67499.0,64756.83203125,5019341.0,62642.75,64467.5,67039.25,0.15
4,4,68,6,51632.0,3002.0,51632.0,37633.33203125,278230688.0,35862.25,42286.5,50225.75,0.2
5,4,69,6,45822.0,38401.0,46951.0,43921.16796875,11426478.0,41484.75,45822.0,46324.5,0.25
6,4,73,6,48693.0,48693.0,58822.0,54498.0,17427936.0,50580.0,56659.0,57365.75,0.05
7,4,62,6,67371.0,41377.0,67371.0,59429.83203125,84021576.0,56722.25,62178.0,66973.0,0.15
8,4,63,6,74435.0,11077.0,74435.0,51478.5,457128096.0,46162.0,52421.0,68936.25,0.2
9,4,68,6,66546.0,41927.0,66546.0,59377.0,80850752.0,55814.5,63509.0,66518.25,0.1
10,4,72,6,81862.0,50272.0,81862.0,69444.8359375,128218920.0,62832.0,71263.0,79306.25,0.05
11,4,64,6,64136.0,38889.0,64136.0,51401.83203125,92193240.0,45146.25,48218.5,60674.75,0.2
12,4,71,6,50781.0,39458.0,50781.0,46010.66796875,23281820.0,41562.0,47117.5,50689.25,0.1
13,4,72,6,42017.0,25341.0,42017.0,36052.5,31482122.0,34809.25,36201.0,40707.5,0.25
14,4,68,6,96572.0,75650.0,96572.0,86194.6640625,61484476.0,81314.25,83802.0,93593.25,0.05
15,4,71,6,83690.0,60189.0,83690.0,71873.3359375,93786984.0,63117.25,70684.0,81719.5,0.15
16,4,76,6,70734.0,40303.0,70734.0,57698.66796875,125630808.0,50019.25,57857.0,68490.0,0.05
17,4,63,6,54265.0,46340.0,54265.0,50790.0,7951624.0,49291.25,50484.5,53325.5,0.0
18,4,67,6,56842.0,34341.0,56842.0,47673.5,68208192.0,42317.0,48253.0,55573.5,0.1
19,4,63,6,53354.0,22112.0,65955.0,54314.0,237865232.0,53354.0,59309.0,65699.75,0.25
20,4,73,6,44996.0,44996.0,69654.0,61037.5,128830432.0,50882.75,68565.5,69233.0,0.25
21,4,78,6,123673.0,72632.0,123673.0,102043.0,424020160.0,83407.75,107122.5,121434.5,0.0
22,4,75,6,71632.0,53775.0,71632.0,61278.5,56635304.0,55398.75,57683.0,68616.25,0.2
23,4,72,6,64543.0,59295.0,67306.0,63404.0,7931710.0,61174.0,64543.0,64650.25,0.1
24,4,75,6,93880.0,78451.0,93880.0,88697.3359375,34472608.0,84917.0,91278.0,93694.75,0.0
25,4,63,6,76511.0,76191.0,81121.0,78170.1640625,3899855.5,76511.0,77366.5,79904.25,0.0
26,4,72,6,80469.0,55629.0,82683.0,70963.0,117499128.0,61226.0,73904.5,80469.0,0.1
27,4,73,6,55443.0,11807.0,57233.0,47501.0,257930208.0,52056.0,54475.5,55443.0,0.25
28,4,71,6,61154.0,45112.0,61154.0,53518.66796875,40173740.0,47974.25,53731.5,59428.75,0.2
29,4,67,6,54015.0,46957.0,57907.0,53616.83203125,10734859.0,54015.0,54100.0,54512.75,0.05
