qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,131,6,5.923305511474609,0.0,5.923305511474609,4.4866862297058105,4.191335201263428,4.950960159301758,5.0689826011657715,5.727665901184082,0.5
1,4,115,6,59.358192443847656,59.358192443847656,61.88773727416992,60.704349517822266,1.1384103298187256,59.62245178222656,60.89434814453125,61.718326568603516,0.0
2,4,86,6,63.776161193847656,61.261512756347656,66.8238525390625,63.756290435791016,2.6883997917175293,63.237159729003906,63.776161193847656,63.82595443725586,0.0
3,4,123,6,51.620323181152344,51.620323181152344,61.88876724243164,56.46516799926758,16.125141143798828,52.657325744628906,56.38347625732422,59.92063522338867,0.0
4,4,158,6,31.409454345703125,31.333328247070312,32.019615173339844,31.571949005126953,0.053009334951639175,31.409454345703125,31.507537841796875,31.64206886291504,0.0
5,4,149,6,7.2636260986328125,0.0,8.831686019897461,6.552799701690674,8.94696044921875,7.2636260986328125,7.378633499145508,8.221574783325195,0.5
6,4,154,6,19.92305564880371,16.761825561523438,19.92305564880371,18.089393615722656,1.946828842163086,16.798025131225586,17.582969665527344,19.507619857788086,0.0
7,4,127,6,41.862449645996094,41.862449645996094,48.51827621459961,45.1966667175293,7.349484920501709,42.43364715576172,45.68086242675781,47.48493957519531,0.0
8,4,112,6,16.87356185913086,16.87356185913086,17.05011749267578,16.932064056396484,0.004436777904629707,16.873611450195312,16.907228469848633,16.970693588256836,0.4
9,4,135,6,32.25308609008789,32.25308609008789,35.00396728515625,33.6278076171875,1.2158071994781494,32.582576751708984,33.68408203125,34.61567687988281,0.0
10,4,112,6,36.821044921875,36.65917205810547,37.058921813964844,36.8636360168457,0.021594395861029625,36.78028106689453,36.821044921875,36.99646759033203,0.0
11,4,138,6,18.412185668945312,15.666728973388672,18.412185668945312,17.23117446899414,1.2666865587234497,16.175350189208984,17.515289306640625,18.29045867919922,0.0
12,4,120,6,24.7135066986084,23.175636291503906,24.7135066986084,24.060646057128906,0.44702884554862976,23.390518188476562,24.277860641479492,24.68766975402832,0.0
13,4,122,6,30.029102325439453,28.626142501831055,30.73261260986328,29.85291862487793,0.6284365057945251,29.2608699798584,30.029102325439453,30.529094696044922,0.0
14,4,112,6,27.27132797241211,23.453598022460938,27.434497833251953,25.798418045043945,2.9549458026885986,24.097475051879883,26.558006286621094,27.27132797241211,0.0
15,4,134,6,17.241661071777344,14.645723342895508,17.241661071777344,16.081348419189453,1.13521409034729,15.193815231323242,16.10669708251953,17.150012969970703,0.1
16,4,149,6,29.35869598388672,25.77367401123047,29.35869598388672,27.28356170654297,2.3558311462402344,25.91875457763672,26.70460319519043,28.803394317626953,0.0
17,4,138,6,38.15107727050781,30.521543502807617,38.19694137573242,35.65353012084961,9.429046630859375,33.42576599121094,37.3251838684082,38.15107727050781,0.0
18,4,143,6,24.08072853088379,16.981639862060547,24.08072853088379,20.189287185668945,9.35386848449707,17.288333892822266,19.454269409179688,23.312410354614258,0.0
19,4,131,6,16.326393127441406,0.0,16.326393127441406,10.538274765014648,29.80166244506836,9.895883560180664,10.36396598815918,14.917591094970703,0.4
20,4,151,6,32.01559829711914,31.504146575927734,33.387840270996094,32.39311599731445,0.4927217662334442,32.01559829711914,32.0749626159668,33.009464263916016,0.0
21,4,152,6,21.78729248046875,20.60693359375,22.59632110595703,21.712921142578125,0.3842594623565674,21.474519729614258,21.78729248046875,22.04389190673828,0.0
22,4,157,6,22.13739013671875,19.219051361083984,22.13739013671875,21.147167205810547,1.1432393789291382,20.5499210357666,21.56591796875,22.02908706665039,0.0
23,4,133,6,22.276941299438477,18.21112823486328,22.276941299438477,20.491796493530273,2.1599791049957275,19.585996627807617,20.370820999145508,21.89021110534668,0.0
24,4,152,6,38.03624725341797,37.988075256347656,40.34407043457031,38.867698669433594,0.88835209608078,38.03624725341797,38.487823486328125,39.63146209716797,0.0
25,4,114,6,24.694454193115234,0.0,26.77511978149414,20.473268508911133,86.05182647705078,22.44513702392578,24.694454193115234,24.90877342224121,0.2
26,4,106,6,43.033241271972656,42.804359436035156,51.72126007080078,45.541046142578125,10.140877723693848,43.033241271972656,44.26984405517578,46.737403869628906,0.0
27,4,132,6,11.00314712524414,3.5434458255767822,11.00314712524414,7.695532321929932,8.513144493103027,5.208313941955566,7.978219032287598,10.533417701721191,0.2
28,4,113,6,37.360198974609375,35.50007629394531,37.96025466918945,36.90980529785156,0.6292176842689514,36.510498046875,37.128170013427734,37.360198974609375,0.0
29,4,143,6,22.892784118652344,21.773193359375,25.242576599121094,23.472190856933594,1.2237484455108643,22.892784118652344,23.36849021911621,24.10175323486328,0.1
30,4,135,6,37.11180114746094,37.11180114746094,39.02851867675781,38.14674758911133,0.6183629035949707,37.37709045410156,38.330570220947266,38.84745788574219,0.0
31,4,122,6,8.372369766235352,8.241781234741211,8.693729400634766,8.426614761352539,0.025027524679899216,8.318927764892578,8.372369766235352,8.526835441589355,0.0
32,4,151,6,17.285940170288086,17.134967803955078,17.639780044555664,17.41989517211914,0.03689730912446976,17.285940170288086,17.427982330322266,17.59454345703125,0.0
33,4,106,6,38.838951110839844,32.966880798339844,44.15745162963867,39.091529846191406,12.53896427154541,37.87940216064453,38.838951110839844,41.35028076171875,0.0
34,4,115,6,44.04475021362305,39.2605094909668,46.75495910644531,42.45772933959961,7.4682536125183105,39.82698059082031,42.67644500732422,44.04475021362305,0.0
35,4,140,6,22.828540802001953,22.828540802001953,23.969839096069336,23.2705135345459,0.19243213534355164,22.849647521972656,23.22479248046875,23.544086456298828,0.0
36,4,155,6,22.378459930419922,13.68771743774414,22.378459930419922,18.656469345092773,14.609735488891602,14.819307327270508,19.78853988647461,22.296627044677734,0.2
37,4,131,6,18.44968605041504,17.939388275146484,19.173545837402344,18.645889282226562,0.18569982051849365,18.44968605041504,18.580780029296875,19.041332244873047,0.0
38,4,135,6,28.112751007080078,27.862089157104492,34.706851959228516,30.647205352783203,7.567620754241943,28.112751007080078,29.9539794921875,32.91898727416992,0.0
39,4,147,6,36.85218048095703,32.16643524169922,37.41587829589844,34.850467681884766,4.91140079498291,32.78382110595703,35.004371643066406,36.85218048095703,0.0
40,4,157,6,16.345468521118164,14.791142463684082,16.345468521118164,15.661264419555664,0.41649919748306274,15.080391883850098,15.742706298828125,16.300134658813477,0.0
41,4,157,6,14.017005920410156,0.0,14.017005920410156,10.149393081665039,22.995683670043945,10.085851669311523,11.477980613708496,13.595682144165039,0.3
42,4,135,6,16.31282615661621,13.474573135375977,16.413232803344727,15.188125610351562,1.5610028505325317,13.981978416442871,15.635904312133789,16.31282615661621,0.0
43,4,122,6,30.433765411376953,30.433765411376953,32.9044075012207,31.150535583496094,0.7307271957397461,30.48495101928711,30.937088012695312,31.251739501953125,0.0
44,4,113,6,33.51041793823242,33.51041793823242,36.29570770263672,34.65306091308594,1.095517635345459,33.65013122558594,34.521705627441406,35.41233825683594,0.3
