qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,131,6,83317.0,28120.0,89588.0,71922.0,416001664.0,73548.5,78502.5,83317.0,0.2
1,4,126,6,83302.0,35462.0,83302.0,64694.5,283020000.0,57189.0,64555.0,80308.25,0.15
2,4,119,6,71339.0,56395.0,71339.0,62916.0,36824572.0,58954.0,59811.5,68556.0,0.2
3,4,106,6,67499.0,28462.0,67499.0,55440.5,193831568.0,50205.5,61243.5,66062.5,0.2
4,4,120,6,51632.0,3002.0,51632.0,37633.33203125,278230688.0,35862.25,42286.5,50225.75,0.2
5,4,136,6,16255.0,16255.0,46951.0,34387.66796875,171678624.0,21791.5,40548.5,45000.0,0.25
6,4,126,6,48693.0,40579.0,54829.0,48036.16796875,18390194.0,46503.0,48693.0,49410.75,0.2
7,4,120,6,75897.0,41377.0,75897.0,61153.16796875,183501520.0,50934.25,61733.5,74566.0,0.15
8,4,100,6,74435.0,11077.0,79770.0,60767.83203125,538489024.0,60807.0,70078.0,74435.0,0.1
9,4,107,6,51949.0,41927.0,54903.0,50254.5,21001570.0,47917.75,51949.0,53656.0,0.25
10,4,145,6,50272.0,42150.0,57896.0,50593.83203125,26351596.0,48197.5,50272.0,54168.25,0.25
11,4,110,6,64136.0,38889.0,64136.0,49453.16796875,113864456.0,40694.75,45118.0,59457.75,0.2
12,4,125,6,40779.0,39487.0,42083.0,40618.83203125,683710.8125,40065.25,40763.0,40779.0,0.25
13,4,126,6,42017.0,25341.0,42017.0,35629.16796875,31763074.0,34313.75,35080.5,40418.5,0.25
14,4,122,6,96572.0,70783.0,96572.0,83298.8359375,100664552.0,76054.75,80108.0,93165.75,0.1
15,4,137,6,84771.0,60189.0,84771.0,73015.0,116937720.0,62848.5,73028.0,83971.0,0.15
16,4,90,6,42953.0,40303.0,48707.0,44471.66796875,7568767.5,42953.0,44089.0,46323.0,0.2
17,4,118,6,55276.0,43486.0,55276.0,49191.83203125,25071098.0,44576.5,48391.5,54323.75,0.0
18,4,115,6,7904.0,7904.0,36275.0,22483.333984375,148079664.0,10089.75,23529.0,34422.0,0.25
19,4,106,6,75299.0,65694.0,75299.0,70414.0,13872446.0,67556.25,69571.0,73991.0,0.15
20,4,110,6,44996.0,44996.0,69654.0,61037.5,128830432.0,50882.75,68565.5,69233.0,0.25
21,4,132,6,63050.0,46423.0,63050.0,53404.83203125,53867496.0,46620.0,50731.5,60865.5,0.2
22,4,131,6,75016.0,51875.0,75016.0,61746.5,93342648.0,54147.75,57398.5,71144.75,0.2
23,4,132,6,79248.0,60274.0,79248.0,71250.1640625,52372844.0,65543.75,72630.0,77810.5,0.05
24,4,134,6,76353.0,48574.0,76353.0,62886.5,153988112.0,50444.25,63438.0,75411.75,0.2
25,4,152,6,72511.0,67813.0,72511.0,70912.6640625,2519783.25,70601.5,71031.0,72231.5,0.25
26,4,144,6,80469.0,51692.0,82683.0,69108.3359375,173609072.0,55832.75,73904.5,80469.0,0.1
27,4,140,6,56259.0,11807.0,58050.0,47770.33203125,263609376.0,51847.75,54467.0,56259.0,0.25
28,4,129,6,61154.0,41476.0,61154.0,50820.66796875,59265740.0,45391.25,48014.0,58315.25,0.2
29,4,111,6,45725.0,35403.0,45725.0,42306.33203125,15036912.0,40044.75,43806.5,45681.25,0.25
30,4,149,6,79915.0,62393.0,79915.0,71415.6640625,52073324.0,64458.0,71639.5,78542.0,0.15
31,4,117,6,93668.0,69755.0,93668.0,80569.3359375,96329024.0,72210.25,77511.0,90273.5,0.1
32,4,133,6,60088.0,45027.0,60088.0,54294.66796875,30034252.0,51085.5,54961.5,59442.75,0.15
33,4,105,6,61315.0,54613.0,68482.0,60465.66796875,19769582.0,57351.25,61108.0,61315.0,0.0
34,4,141,6,78676.0,54353.0,79519.0,73164.6640625,76089176.0,73632.0,76529.0,78676.0,0.05
35,4,107,6,58204.0,23183.0,58204.0,41853.66796875,167641120.0,33844.0,38977.0,54480.25,0.25
36,4,122,6,49364.0,46500.0,53466.0,49797.0,6034202.5,48085.25,49364.0,51662.75,0.25
37,4,150,6,71144.0,49779.0,71144.0,59475.33203125,73596264.0,53064.75,56106.5,67775.5,0.2
38,4,134,6,64810.0,37118.0,64810.0,52109.66796875,100493248.0,46483.5,49928.5,61635.5,0.25
39,4,134,6,90060.0,48175.0,90060.0,71986.3359375,226177216.0,62864.75,71451.5,85946.0,0.1
40,4,131,6,71106.0,70060.0,75561.0,72869.5,4683448.5,71106.0,72787.0,74804.0,0.1
41,4,148,6,90152.0,33100.0,92450.0,79461.8359375,436434176.0,85417.25,87846.5,90152.0,0.05
42,4,121,6,62397.0,40001.0,62397.0,51585.83203125,78076840.0,44784.75,50027.0,60526.0,0.2
43,4,138,6,59894.0,41240.0,59894.0,52287.33203125,52062932.0,46656.75,54285.5,58500.25,0.2
44,4,117,6,78613.0,68042.0,78613.0,73766.3359375,14603408.0,71738.75,72818.5,77400.0,0.05
45,4,109,6,69847.0,46893.0,69847.0,56567.66796875,103977048.0,47072.5,52954.5,66972.5,0.2
46,4,110,6,32764.0,26009.0,32764.0,30069.0,7719936.0,27786.25,30703.5,32741.0,0.15
47,4,95,6,52890.0,12472.0,52890.0,33459.0,229545584.0,23039.0,31039.5,47465.5,0.2
