qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,136,6,5.923305511474609,0.0,5.923305511474609,4.4866862297058105,4.191335201263428,4.950960159301758,5.0689826011657715,5.727665901184082,0.25
1,4,145,6,58.378971099853516,50.97856903076172,58.378971099853516,54.674190521240234,8.184896469116211,52.624507904052734,53.87305450439453,57.51813888549805,0.0
2,4,108,6,63.776161193847656,59.375877380371094,66.8238525390625,63.671165466308594,4.836634159088135,63.776161193847656,63.809356689453125,64.28492736816406,0.0
3,4,138,6,51.59959411621094,49.98884582519531,52.72435760498047,51.34635925292969,0.6700847744941711,51.044654846191406,51.37947082519531,51.59959411621094,0.0
4,4,152,6,31.409454345703125,31.333328247070312,31.760648727416992,31.52878761291504,0.023680195212364197,31.409454345703125,31.507537841796875,31.64206886291504,0.0
5,4,150,6,12.553386688232422,0.0,12.553386688232422,9.410982131958008,18.79290008544922,9.874448776245117,10.891668319702148,12.16826057434082,0.1
6,4,147,6,17.649402618408203,14.530030250549316,17.649402618408203,16.324054718017578,1.6728482246398926,15.093788146972656,16.717334747314453,17.512554168701172,0.1
7,4,144,6,48.52217102050781,46.384429931640625,48.606842041015625,47.867740631103516,0.6915627717971802,47.36549377441406,48.273712158203125,48.52217102050781,0.0
8,4,117,6,16.87356185913086,16.87356185913086,17.05011749267578,16.932064056396484,0.004436777904629707,16.873611450195312,16.907228469848633,16.970693588256836,0.25
9,4,149,6,32.25308609008789,29.141204833984375,34.88853073120117,31.398469924926758,3.851297616958618,29.853708267211914,31.164016723632812,32.25308609008789,0.05
10,4,111,6,36.821044921875,33.150962829589844,36.821044921875,35.58470153808594,2.8001151084899902,34.13175964355469,36.71293258666992,36.807456970214844,0.0
11,4,153,6,17.78619384765625,16.618896484375,18.895875930786133,17.757286071777344,0.7181763648986816,17.048574447631836,17.78619384765625,18.436941146850586,0.0
12,4,153,6,22.71741485595703,15.948541641235352,22.71741485595703,20.121227264404297,5.857356548309326,18.714950561523438,20.554214477539062,22.276891708374023,0.05
13,4,131,6,28.181076049804688,27.3040771484375,30.550575256347656,28.707290649414062,1.0709261894226074,28.181076049804688,28.398038864135742,29.212705612182617,0.05
14,4,156,6,20.65300750732422,18.32544708251953,20.65300750732422,19.48012924194336,0.8350253701210022,18.721790313720703,19.331645965576172,20.373302459716797,0.2
15,4,138,6,17.241661071777344,14.645723342895508,17.241661071777344,16.081348419189453,1.13521409034729,15.193815231323242,16.10669708251953,17.150012969970703,0.1
16,4,153,6,29.35869598388672,26.271713256835938,29.35869598388672,28.13239288330078,1.256800889968872,27.43585968017578,28.333881378173828,29.10322380065918,0.0
17,4,144,6,38.15107727050781,32.347755432128906,38.19694137573242,35.77510070800781,6.737362861633301,33.15156555175781,36.77677917480469,38.15107727050781,0.0
18,4,138,6,24.08072853088379,12.184208869934082,24.08072853088379,19.481645584106445,18.04146385192871,17.310455322265625,19.70058822631836,23.457660675048828,0.05
19,4,141,6,15.794685363769531,0.0,15.794685363769531,10.361039161682129,27.812763214111328,9.895883560180664,10.36396598815918,14.518810272216797,0.2
20,4,128,6,34.481266021728516,33.128746032714844,35.221923828125,34.21756362915039,0.5631073117256165,33.60124206542969,34.481266021728516,34.633522033691406,0.0
21,4,135,6,24.457008361816406,22.689697265625,24.762351989746094,23.87490463256836,0.6500082612037659,23.15560531616211,24.235422134399414,24.457008361816406,0.0
22,4,157,6,22.13739013671875,19.219051361083984,22.13739013671875,21.369157791137695,0.9945724010467529,21.468059539794922,21.646728515625,22.02908706665039,0.0
23,4,129,6,18.21112823486328,18.21112823486328,19.69498634338379,19.154640197753906,0.4525286853313446,18.519376754760742,19.559598922729492,19.68732261657715,0.05
24,4,157,6,38.03624725341797,37.988075256347656,40.34407043457031,38.83388137817383,0.8892205357551575,38.03624725341797,38.386375427246094,39.58073806762695,0.0
25,4,84,6,24.694454193115234,14.553153038024902,24.694454193115234,21.627578735351562,12.033520698547363,21.05996322631836,22.487621307373047,24.340810775756836,0.2
26,4,138,6,43.033241271972656,38.4034538269043,47.23960494995117,42.24528884887695,7.501999855041504,40.67333221435547,42.1649284362793,43.033241271972656,0.0
27,4,139,6,11.00314712524414,3.5434458255767822,11.00314712524414,7.695532321929932,8.513144493103027,5.208313941955566,7.978219032287598,10.533417701721191,0.15
28,4,121,6,37.360198974609375,33.11341857910156,37.360198974609375,35.207820892333984,2.697263479232788,33.973228454589844,34.85749816894531,36.74925994873047,0.0
29,4,141,6,22.892784118652344,21.773193359375,25.242576599121094,23.472190856933594,1.2237484455108643,22.892784118652344,23.36849021911621,24.10175323486328,0.1
30,4,157,6,37.767822265625,35.31123733520508,37.767822265625,36.84482955932617,0.7743855118751526,36.35624313354492,37.04557418823242,37.59062957763672,0.0
31,4,125,6,8.372369766235352,7.800621032714844,8.693729400634766,8.343198776245117,0.08075562864542007,8.274428367614746,8.372369766235352,8.526835441589355,0.05
32,4,155,6,17.285940170288086,17.134967803955078,17.639780044555664,17.41989517211914,0.03689730912446976,17.285940170288086,17.427982330322266,17.59454345703125,0.0
33,4,149,6,27.952333450317383,27.952333450317383,29.337087631225586,28.380001068115234,0.23705856502056122,27.990781784057617,28.20647430419922,28.545684814453125,0.2
34,4,111,6,44.04475021362305,39.2605094909668,46.75495910644531,42.45772933959961,7.4682536125183105,39.82698059082031,42.67644500732422,44.04475021362305,0.0
35,4,119,6,22.828540802001953,15.508014678955078,25.903854370117188,22.051836013793945,11.096019744873047,21.263591766357422,22.828540802001953,24.08222770690918,0.15
36,4,146,6,18.739015579223633,13.68771743774414,18.739015579223633,16.32081413269043,4.150770664215088,14.420846939086914,16.4210205078125,18.2817440032959,0.1
37,4,138,6,21.21527099609375,19.169368743896484,21.21527099609375,20.15884780883789,0.6875597238540649,19.451053619384766,19.977645874023438,20.99763298034668,0.0
38,4,129,6,33.4178352355957,31.579618453979492,33.97789764404297,33.2846794128418,0.6169407963752747,33.4178352355957,33.529747009277344,33.66533279418945,0.0
39,4,131,6,36.85218048095703,32.85468292236328,39.158206939697266,35.698692321777344,4.498275279998779,34.22369384765625,35.55857467651367,36.85218048095703,0.0
40,4,155,6,16.345468521118164,14.0131254196167,16.345468521118164,15.40291976928711,0.9330132007598877,14.519492149353027,15.724565505981445,16.300134658813477,0.1
41,4,156,6,14.017005920410156,0.0,14.017005920410156,10.149393081665039,22.995683670043945,10.085851669311523,11.477980613708496,13.595682144165039,0.15
42,4,141,6,14.652261734008789,12.999082565307617,16.787017822265625,14.969293594360352,1.7149847745895386,14.330896377563477,14.652261734008789,16.03908920288086,0.0
43,4,128,6,32.969940185546875,30.790592193603516,34.374290466308594,32.8367805480957,1.463991403579712,32.18003845214844,32.969940185546875,33.74187469482422,0.0
44,4,141,6,33.51041793823242,33.51041793823242,35.558406829833984,34.51530075073242,0.7378288507461548,33.65013122558594,34.521705627441406,35.34540557861328,0.25
45,4,111,6,33.68935775756836,25.46871566772461,33.68935775756836,29.579978942871094,11.023297309875488,26.60492515563965,29.224407196044922,32.912017822265625,0.05
46,4,142,6,15.833904266357422,11.991230010986328,15.833904266357422,14.178484916687012,2.346269130706787,12.907045364379883,14.338224411010742,15.689061164855957,0.15
47,4,132,6,16.090492248535156,15.459636688232422,16.439453125,16.055011749267578,0.08650008589029312,16.081113815307617,16.090492248535156,16.151630401611328,0.05
