qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,73,6,12.877826690673828,6.025012969970703,12.877826690673828,10.12769603729248,5.484413146972656,9.371610641479492,9.85706615447998,12.168825149536133,0.05
1,4,76,6,58.378971099853516,54.61783981323242,58.378971099853516,56.23988723754883,2.657479763031006,54.76609802246094,55.669273376464844,57.896514892578125,0.0
2,4,64,6,62.711204528808594,56.559814453125,64.80841064453125,61.47349166870117,6.953068733215332,60.414154052734375,62.47918701171875,62.711204528808594,0.0
3,4,56,6,51.620323181152344,51.620323181152344,62.91851043701172,56.70771408081055,17.171321868896484,52.676124572753906,57.29277801513672,59.311683654785156,0.0
4,4,65,6,32.91413879394531,32.91413879394531,34.434051513671875,33.87548828125,0.46372494101524353,33.26042175292969,34.31699752807617,34.35114288330078,0.0
5,4,75,6,11.442928314208984,10.63016128540039,11.608488082885742,11.14089298248291,0.1442919671535492,10.784197807312012,11.2279052734375,11.442928314208984,0.0
6,4,70,6,19.061016082763672,16.757902145385742,19.061016082763672,17.89870834350586,0.9066902995109558,17.000232696533203,17.821935653686523,18.85783576965332,0.0
7,4,64,6,45.71886444091797,44.48705291748047,47.31647872924805,45.75144958496094,0.6931011080741882,45.50430679321289,45.71886444091797,45.80570983886719,0.0
8,4,65,6,16.87356185913086,16.87356185913086,17.09713363647461,16.95813751220703,0.008285865187644958,16.873611450195312,16.927223205566406,17.032760620117188,0.25
9,4,70,6,36.772254943847656,35.23603820800781,36.772254943847656,36.11736297607422,0.28487324714660645,35.91984558105469,36.00594711303711,36.59611892700195,0.0
10,4,72,6,37.00555419921875,32.93976593017578,37.00555419921875,34.83164978027344,2.668799877166748,33.483306884765625,34.37846374511719,36.42166519165039,0.0
11,4,59,6,22.740188598632812,18.034259796142578,31.197689056396484,23.07941246032715,17.532310485839844,20.358890533447266,22.740188598632812,23.834312438964844,0.0
12,4,74,6,18.937711715698242,16.99349021911621,18.937711715698242,17.91874122619629,0.5930970907211304,17.329160690307617,17.674396514892578,18.6823787689209,0.15
13,4,78,6,35.08778381347656,28.73334503173828,35.08778381347656,31.97390365600586,5.548007011413574,30.659616470336914,31.16986656188965,34.18724060058594,0.0
14,4,77,6,24.018718719482422,22.67974853515625,24.018718719482422,23.345138549804688,0.29534077644348145,22.838851928710938,23.317325592041016,23.873096466064453,0.0
15,4,69,6,20.879268646240234,17.337814331054688,22.05718231201172,19.528305053710938,3.2662770748138428,17.87958335876465,19.5722713470459,20.879268646240234,0.0
16,4,76,6,23.82071876525879,19.69908905029297,23.82071876525879,21.99477195739746,2.9668822288513184,20.32294273376465,22.362407684326172,23.651264190673828,0.05
17,4,77,6,38.966773986816406,37.051475524902344,40.00807189941406,38.8471565246582,0.8907931447029114,38.59267807006836,38.966773986816406,39.458091735839844,0.0
18,4,77,6,17.35641098022461,14.992774963378906,17.35641098022461,16.31348991394043,0.9508759379386902,15.377399444580078,16.54303550720215,17.22838020324707,0.0
19,4,78,6,22.781814575195312,20.451004028320312,22.781814575195312,21.789419174194336,0.6722391247749329,21.422710418701172,21.65074920654297,22.55431365966797,0.0
20,4,62,6,33.328392028808594,33.328392028808594,35.78954315185547,34.56808853149414,1.0651335716247559,33.51131057739258,34.724395751953125,35.48223876953125,0.0
21,4,65,6,24.457008361816406,22.869529724121094,24.762351989746094,24.093137741088867,0.3708336651325226,24.002775192260742,24.235422134399414,24.457008361816406,0.0
22,4,78,6,22.076942443847656,20.64714813232422,22.820369720458984,21.877817153930664,0.47116589546203613,21.577667236328125,22.076942443847656,22.194927215576172,0.0
23,4,70,6,18.21112823486328,18.21112823486328,19.69498634338379,19.034130096435547,0.3957713842391968,18.40043067932129,19.20623016357422,19.61733627319336,0.05
