qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,71,6,28120.0,28120.0,78365.0,60337.66796875,521197248.0,39465.5,75015.0,77175.25,0.5
1,4,75,6,94025.0,71041.0,94025.0,86246.6640625,80314680.0,80201.25,90768.0,93341.25,0.0
2,4,71,6,70804.0,25222.0,70804.0,55688.33203125,239625792.0,52225.5,57882.5,68470.0,0.3
3,4,66,6,67499.0,62176.0,67499.0,64756.83203125,5019341.0,62642.75,64467.5,67039.25,0.1
4,4,67,6,51632.0,3002.0,51632.0,37633.33203125,278230688.0,35862.25,42286.5,50225.75,0.3
5,4,75,6,45822.0,38401.0,45822.0,42747.16796875,7674794.5,40703.25,43199.5,45292.25,0.5
6,4,73,6,48693.0,48693.0,58822.0,54498.0,17427936.0,50580.0,56659.0,57365.75,0.1
7,4,62,6,67371.0,41377.0,67371.0,59429.83203125,84021576.0,56722.25,62178.0,66973.0,0.2
8,4,63,6,74435.0,11077.0,76102.0,58259.16796875,565580736.0,50417.5,71929.5,74435.0,0.2
9,4,68,6,66546.0,48617.0,66546.0,60231.16796875,51762836.0,54640.75,63509.0,66518.25,0.2
10,4,72,6,92375.0,45912.0,92375.0,67439.8359375,415956288.0,47614.0,63759.5,88390.5,0.3
11,4,65,6,64136.0,38889.0,64136.0,51401.83203125,92193240.0,45146.25,48218.5,60674.75,0.3
12,4,71,6,50781.0,34043.0,50781.0,42906.66796875,43786096.0,37071.75,43297.0,49093.25,0.2
13,4,73,6,42017.0,25341.0,42017.0,36052.5,31482122.0,34809.25,36201.0,40707.5,0.4
14,4,66,6,96572.0,68678.0,96572.0,83106.3359375,127717936.0,72645.75,83802.0,93593.25,0.2
15,4,74,6,110192.0,68186.0,110192.0,95709.0,202038832.0,92082.5,97372.5,107452.0,0.0
16,4,71,6,70734.0,52059.0,70734.0,61196.5,53708216.0,55529.0,59270.5,68490.0,0.0
17,4,64,6,15317.0,13282.0,38560.0,25774.0,126138056.0,15317.0,24834.0,36950.5,0.5
18,4,69,6,56842.0,34341.0,56842.0,47673.5,68208192.0,42317.0,48253.0,55573.5,0.1
19,4,69,6,53354.0,22112.0,65955.0,54314.0,237865232.0,53354.0,59309.0,65699.75,0.5
20,4,72,6,44996.0,44996.0,69502.0,60882.16796875,126523560.0,50687.75,68175.5,69233.0,0.2
21,4,78,6,123673.0,76533.0,123673.0,97533.5,357382880.0,85700.25,87851.0,115195.0,0.0
22,4,75,6,71632.0,53775.0,71632.0,61278.5,56635304.0,55398.75,57683.0,68616.25,0.4
23,4,71,6,64543.0,57754.0,67306.0,62649.33203125,10685016.0,60085.0,63499.0,64543.0,0.0
24,4,73,6,93880.0,44730.0,93880.0,64085.83203125,451556416.0,48721.25,51725.5,83982.0,0.4
25,4,63,6,76511.0,76191.0,81121.0,78071.3359375,3938450.0,76511.0,77070.0,79756.0,0.0
26,4,71,6,80469.0,55629.0,82683.0,70963.0,117499128.0,61226.0,73904.5,80469.0,0.2
27,4,68,6,55443.0,11807.0,57233.0,47362.16796875,256358640.0,51847.75,54059.0,55443.0,0.5
28,4,71,6,61154.0,45112.0,61154.0,53541.66796875,40210164.0,47974.25,53800.5,59463.25,0.3
29,4,69,6,54015.0,46957.0,57907.0,53616.83203125,10734859.0,54015.0,54100.0,54512.75,0.0
30,4,73,6,66185.0,66185.0,74803.0,69369.1640625,9039007.0,66699.5,68961.0,70759.75,0.0
31,4,74,6,108616.0,81119.0,108616.0,92147.1640625,137750848.0,84002.0,85447.5,102911.5,0.0
32,4,73,6,62595.0,47052.0,62595.0,55400.0,32506930.0,51887.75,54269.5,60907.5,0.2
