qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,9,133,11,105840.0,28120.0,105840.0,77734.0,403718385.0,74017.75,76959.5,90020.0,0.7
1,9,129,11,66220.0,35462.0,66220.0,56774.8,63620004.76000001,55906.5,58358.0,61175.25,0.9
2,9,130,11,59389.0,25222.0,61809.0,54366.9,106294110.09,52832.25,59094.5,59409.25,0.7
3,9,130,11,97280.0,54898.0,97280.0,69660.4,167234198.83999997,63849.0,65738.0,68957.25,0.2
3,14,187,16,97280.0,54898.0,65233.0,61998.4,10274421.24,62196.5,62853.5,64213.0,0.3
5,9,141,11,58790.0,47054.0,71389.0,57364.2,66766411.760000005,50005.75,56431.5,62974.25,0.0
5,14,206,16,58790.0,40039.0,54073.0,47697.5,18408055.25,44540.75,48433.5,49659.0,0.3
5,19,264,21,58790.0,16255.0,48081.0,41477.0,79609206.8,40703.25,44735.5,46668.75,0.7
6,9,135,11,63590.0,44615.0,63590.0,55787.9,45544020.489999995,50920.0,56911.5,62160.0,0.2
6,14,202,16,63590.0,44615.0,56295.0,51420.6,13904953.439999998,49059.0,53476.5,53895.75,0.3
7,9,120,11,52894.0,41377.0,59946.0,54548.9,27686032.49,52894.0,56857.5,57960.25,0.4
8,9,137,11,61391.0,11077.0,72303.0,53647.0,253391136.8,52769.0,57518.5,61391.0,0.4
8,14,199,16,61391.0,11077.0,58532.0,48335.3,170898938.60999998,48282.25,52421.0,55533.5,0.8
9,9,121,11,62182.0,41927.0,62182.0,50267.3,24590522.610000003,48404.75,49288.0,52275.75,0.9
10,9,143,11,86446.0,47506.0,86446.0,65463.6,105465831.24000001,59133.25,63882.0,69245.5,0.1
10,14,203,16,86446.0,42150.0,63754.0,54786.4,41860443.04000001,49806.75,56635.0,58211.0,0.3
10,19,265,21,86446.0,42150.0,55471.0,49939.2,19053823.16,46720.0,49501.0,53983.5,0.8
11,9,143,11,57725.0,57725.0,69171.0,64891.5,17126923.05,62383.5,66993.5,67978.5,0.0
11,14,213,16,57725.0,38889.0,66725.0,54465.7,74611427.41,47182.25,57037.0,60758.75,0.3
11,19,271,21,57725.0,38889.0,56349.0,47313.4,30078999.24,43892.75,47923.0,50531.75,0.5
11,24,332,26,57725.0,38889.0,46146.0,42814.3,5811586.61,40889.0,43286.0,44660.25,1.0
12,9,130,11,34521.0,34043.0,42083.0,37815.9,8109920.489999999,34701.0,38577.0,39967.75,0.7
13,9,141,11,44694.0,25341.0,44694.0,38156.8,29897425.560000002,35527.75,40367.5,41709.0,0.5
13,14,207,16,44694.0,25341.0,40866.0,36425.0,20370450.4,34809.25,37638.0,39826.75,0.8
14,9,139,11,92922.0,80994.0,92922.0,86856.4,11923166.44,84937.25,86149.5,89600.5,0.0
14,14,211,16,92922.0,75015.0,86260.0,82193.1,17540059.689999998,78129.75,84035.0,85942.25,0.0
14,19,279,21,92922.0,69801.0,83312.0,77225.9,11726978.290000003,75654.5,77375.5,78225.0,0.1
15,9,134,11,71005.0,52752.0,74832.0,66052.1,39073152.49000001,62529.5,65689.0,71005.0,0.5
16,9,120,11,86764.0,40303.0,86764.0,52243.1,172623931.29000002,45109.5,47604.0,52614.5,0.4
16,14,180,16,86764.0,40303.0,48783.0,45483.9,7240641.6899999995,43482.5,45480.5,48061.5,0.6
17,9,132,11,52233.0,13282.0,52233.0,38109.2,167516316.76000002,35403.25,41992.5,46975.0,0.4
17,14,195,16,52233.0,13282.0,40859.0,33929.1,99661944.49,35217.5,38596.5,39857.5,0.6
18,9,123,11,34142.0,34142.0,41510.0,37309.0,7025840.6,34819.0,36569.5,39704.25,0.5
19,9,146,11,140874.0,68366.0,140874.0,86613.2,599408978.76,69885.25,71246.0,93534.5,0.0
19,14,211,16,140874.0,22112.0,71220.0,62133.9,201284830.69,65409.25,67160.5,69561.75,0.5
20,9,134,11,94924.0,44996.0,94924.0,69156.9,216300491.09,62894.25,68565.5,69602.5,0.5
20,14,196,16,94924.0,44996.0,69502.0,63231.1,55304162.29000001,62803.25,65254.5,68576.75,0.7
21,9,136,11,96736.0,46443.0,96736.0,63200.6,164680602.84,56678.75,60893.5,64575.0,0.3
22,9,150,11,87644.0,52631.0,87644.0,60705.4,89778098.64,55398.75,59550.0,60797.75,0.7
23,9,141,11,64686.0,47566.0,64686.0,58724.7,22164927.009999998,57946.5,59681.0,61532.25,0.2
24,9,130,11,85352.0,44730.0,85352.0,62559.1,153823268.29000002,50444.25,65044.5,69615.75,0.8
25,9,147,11,82313.0,67813.0,82313.0,72021.3,14981372.209999999,69687.25,71031.0,72835.75,0.4
26,9,126,11,78471.0,37695.0,78471.0,59244.4,107517585.63999999,53209.25,60146.0,64310.5,0.5
27,9,152,11,111664.0,11807.0,111664.0,69841.5,730018868.25,55449.25,70823.5,85867.25,0.4
27,14,216,16,111664.0,11807.0,62537.0,52354.2,190421360.76000002,53991.75,55863.5,58644.5,0.7
28,9,134,11,68539.0,45112.0,68539.0,55249.2,46279827.56,50519.75,54973.0,57187.25,0.5
29,9,131,11,50076.0,35403.0,59719.0,50143.9,49154761.69,50076.0,51337.5,54678.75,0.2
29,14,195,16,50076.0,35403.0,50744.0,43611.6,24176063.04,40123.5,42527.5,48519.5,0.7
29,19,264,21,50076.0,35403.0,45550.0,41765.8,8337893.159999999,40024.25,42211.0,43561.5,1.0
30,9,144,11,78279.0,60509.0,78343.0,70282.1,45427804.89,64975.0,68252.0,78035.25,0.3
30,14,215,16,78279.0,60509.0,69695.0,65675.2,10638634.56,63005.25,66166.0,68554.0,0.4
31,9,142,11,74506.0,51023.0,74506.0,63072.2,46432657.559999995,57902.5,64851.0,67685.25,0.8
32,9,144,11,74548.0,44969.0,74548.0,58931.9,99327239.49,52485.5,53902.5,67164.25,0.2
32,14,214,16,74548.0,44969.0,54336.0,51460.9,8748185.09,50886.25,52555.0,53417.75,0.4
33,9,134,11,56168.0,46602.0,58566.0,53925.0,13427197.2,53280.0,55129.0,56168.0,0.2
35,9,126,11,34645.0,23183.0,51515.0,41654.9,84414670.28999999,34645.0,43921.0,50201.0,0.9
37,9,139,11,92571.0,49779.0,92571.0,62976.7,152789832.81,55107.0,58593.0,69506.25,0.5
38,9,145,11,78779.0,37118.0,78779.0,58863.1,136337180.08999997,49938.75,61648.5,66515.75,0.5
39,9,136,11,57515.0,46866.0,60720.0,56769.1,16471750.89,55692.75,57515.0,59684.25,0.5
40,9,139,11,90429.0,24153.0,90429.0,69399.0,307037701.8,66831.0,70081.5,76914.75,0.4
40,14,207,16,90429.0,24153.0,70432.0,62634.9,174672566.89,63398.25,66884.0,69666.0,0.7
41,9,135,11,106484.0,33100.0,106484.0,76032.9,295581012.29,72216.0,79631.0,81695.75,0.5
