qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
0,4,68,6,67751.0,43101.0,73458.0,62241.66796875,100196552.0,58362.25,66555.0,67751.0,0.1
1,4,74,6,60190.0,43608.0,60595.0,55474.5,37717624.0,52949.0,58344.0,60190.0,0.1
2,4,66,6,52696.0,41807.0,52696.0,47160.5,17179188.0,44491.75,45865.0,50988.25,0.2
3,4,72,6,33749.0,28301.0,33749.0,30543.833984375,5302465.5,28795.25,29401.0,32713.5,0.4
4,4,69,6,68448.0,55201.0,68448.0,61373.0,27829648.0,57301.5,59609.0,66531.25,0.0
5,4,58,6,79283.0,67948.0,79283.0,73070.0,20668434.0,69733.25,71278.0,77380.5,0.0
6,4,63,6,75136.0,56187.0,75136.0,63487.5,70367672.0,56477.0,59139.5,71585.0,0.4
7,4,64,6,61529.0,44045.0,61529.0,52951.83203125,41827972.0,49641.0,50488.5,58973.25,0.1
8,4,67,6,47286.0,47286.0,63418.0,54667.83203125,35942064.0,48994.5,55017.0,58965.75,0.1
9,4,74,6,56891.0,56264.0,58916.0,57399.66796875,777554.875,56891.0,57093.5,57929.0,0.2
10,4,76,6,67256.0,61273.0,67256.0,64653.0,5653694.5,62538.5,65087.0,66916.25,0.0
11,4,72,6,57405.0,43139.0,57405.0,51604.33203125,31348198.0,46920.0,53068.5,56823.0,0.2
12,4,65,6,44904.0,39205.0,44904.0,43741.5,4236363.0,44095.0,44756.0,44904.0,0.5
13,4,73,6,46058.0,39278.0,46058.0,43549.66796875,8667328.0,40914.75,45167.5,45889.25,0.2
14,4,69,6,56517.0,25314.0,56517.0,40119.83203125,150257984.0,31266.25,35769.5,52130.25,0.3
15,4,70,6,91626.0,90902.0,102686.0,95168.3359375,18293264.0,91626.0,93785.5,97655.0,0.0
16,4,77,6,91565.0,61377.0,91565.0,78237.1640625,145167856.0,68670.0,78410.0,90280.75,0.1
17,4,65,6,70852.0,70013.0,76881.0,72898.6640625,6286600.5,70852.0,72336.0,74685.5,0.4
18,4,67,6,29882.0,22183.0,29882.0,27175.333984375,6669916.0,26700.0,27276.0,29264.25,0.5
19,4,72,6,53517.0,48056.0,59593.0,55495.33203125,17820372.0,53517.0,56128.5,59346.75,0.0
20,4,66,6,37956.0,37956.0,44919.0,41137.16796875,6696921.0,38674.75,41290.5,42995.75,0.2
21,4,67,6,101922.0,82947.0,101922.0,91141.3359375,60556600.0,85582.0,87488.5,98413.75,0.0
22,4,69,6,65489.0,65464.0,68310.0,66352.1640625,1338280.5,65489.0,65623.5,67141.75,0.0
23,4,74,6,42654.0,30714.0,42654.0,37135.33203125,23625950.0,32726.75,37370.5,41985.75,0.3
24,4,71,6,52763.0,42897.0,52763.0,48278.0,16057280.0,45014.25,48175.5,52316.25,0.1
25,4,78,6,128783.0,107667.0,128783.0,117915.1640625,67357472.0,111802.0,115582.0,125896.75,0.0
