qid,nstep,ndis,ninserts,firstNN,closestNN,furthestNN,meanNN,varNN,p25NN,p50NN,p75NN,r
1,9,197,11,53232.0,48699.0,62750.0,57265.0,20990126.2,53232.0,59189.5,60868.75,0.7
6,9,196,11,100071.0,75136.0,100071.0,83621.4,60217164.839999996,77896.25,81631.0,86210.0,0.7
7,9,229,11,81700.0,54740.0,81700.0,62856.4,59880426.64,57552.5,61270.5,65991.5,0.9
8,9,214,11,84665.0,61037.0,84665.0,71153.0,43155660.4,68557.5,72034.5,73518.5,0.7
10,9,193,11,86994.0,68491.0,86994.0,75209.0,36263001.0,70596.0,73323.0,77809.5,0.6
10,14,259,16,86994.0,68491.0,75354.0,71491.7,4746678.01,70025.0,70784.5,73398.0,0.9
11,9,220,11,100185.0,69551.0,100185.0,84662.9,65778375.69000001,80180.75,86524.0,88430.25,0.5
12,9,214,11,71455.0,67820.0,73725.0,71562.7,2858396.01,70707.25,71743.5,72726.25,0.8
13,9,199,11,74949.0,56560.0,74949.0,64653.0,21680005.2,61878.0,65110.0,66760.75,0.6
14,9,129,11,55502.0,53970.0,58903.0,56442.3,1891046.2100000002,55544.25,56213.0,57446.75,0.7
15,9,230,11,87926.0,78432.0,97735.0,89929.9,30647419.689999998,87926.0,90172.5,92783.0,0.9
16,9,218,11,89647.0,77124.0,94125.0,88975.0,24332722.4,86572.75,90175.5,92641.25,0.8
17,9,190,11,163602.0,92082.0,163602.0,116789.2,394658174.15999997,103933.0,111629.5,118067.0,0.6
18,9,156,11,85003.0,48166.0,85003.0,58907.8,144448938.75999996,51386.25,55082.5,56830.5,0.8
19,9,211,11,67691.0,40818.0,73394.0,64793.7,88269801.01,61446.0,67691.0,71623.25,0.3
19,14,296,16,67691.0,40818.0,67691.0,57825.6,54660664.64,53569.0,59964.5,60998.5,0.8
20,9,261,11,67154.0,49445.0,67154.0,61209.3,20945588.610000003,61049.5,62102.0,63483.5,0.9
21,9,173,11,105778.0,76608.0,105778.0,87894.6,102181664.23999998,79889.0,83403.5,96894.75,0.8
22,9,223,11,93237.0,83833.0,93237.0,89021.0,10815860.0,85774.25,90162.0,91715.5,0.7
24,9,195,11,90664.0,59081.0,90664.0,67658.9,67075258.49000001,64198.25,66196.5,67829.0,0.8
25,9,184,11,158836.0,103378.0,158836.0,125964.1,272968800.69,119481.5,120045.5,132674.25,0.6
